-0.22086,0.97295,1.01546,0.17039,0.23181,-0.2789,1.16929,0.01095,0.05658,-0.75849,-0.30215,0.73739,0.28746,0.32377,0.77364,-0.7539100000000001,-0.5988899999999999,0.39664,-0.60793,0.8577799999999999,-0.02888,0.20138,0.34176999999999996,0.7834,-0.99421,-1.14345,-0.80483,-0.9962799999999999,-0.27088,-0.5203800000000001,0.28241,0.03701,0.11015,-0.13027,0.57025,-0.5041399999999999,-1.0079,-1.14857,0.21591999999999997,-0.31024,0.053829999999999996,0.74175,-0.4757,0.09998,0.51399,-0.78359,-0.035460000000000005,1.2128,0.73373,0.7009
0.82896,0.93673,-3.0009200000000003,-0.71809,2.17939,0.6674399999999999,-0.057629999999999994,-1.11899,2.3990299999999998,-0.8859100000000001,0.69514,3.53075,-1.1947299999999998,-0.42016000000000003,-1.6495,1.5487799999999998,-1.01441,-2.23418,-1.00794,-0.31368,-0.9310700000000001,-3.08022,1.85306,-1.23339,-0.8423799999999999,-3.6595400000000002,-2.57098,-1.16085,-0.07632,-2.08086,1.57955,1.4268399999999999,-0.34736999999999996,0.2721,-0.5397,-1.15883,-0.54645,-1.3151,2.13751,-1.73544,1.07054,-1.00276,-2.1345400000000003,2.17892,2.69292,-1.9675900000000002,-1.79692,-0.44714,0.25584,0.95315
-0.98187,-0.23736999999999997,1.7369,-1.3430799999999998,0.38335,-0.26026,2.32355,0.95765,1.3557700000000001,-0.12893,0.34428000000000003,-0.07001,1.9817900000000002,1.2241799999999998,1.13324,-2.67219,-0.23493000000000003,-0.54773,-0.01234,1.54281,0.12761,-0.90475,-0.73687,1.35978,0.18434,-1.38411,-1.34376,-2.97571,-2.20622,-1.22561,0.29661,-0.84334,0.2393,0.33625,0.33585,0.7437199999999999,-0.0032,-1.55334,0.04612,-0.41885,2.99824,1.17498,0.29691999999999996,-0.76954,0.31505,-1.22974,1.97475,2.90995,0.28401,1.52099
-1.28557,1.26017,0.42173,-0.38327,0.29248,-0.75197,1.7593400000000001,0.44013,1.9551900000000002,-0.3425,0.17296,1.8266099999999998,-1.2518,0.53537,0.55511,-1.09785,0.01135,0.08895,-1.05913,1.53096,0.13033,-0.49499,2.14309,0.18767999999999999,-1.75653,-2.2539599999999997,-1.8359599999999998,-0.31627,-1.2481,-0.09177,-0.33905,0.58628,0.25697,-1.50534,0.41681,-0.7349,-1.3603399999999999,-2.12282,-0.05363,-1.42638,-0.35375999999999996,0.16892000000000001,-0.11554,-0.0282,1.68914,-0.02084,0.05507000000000001,2.13024,0.45293999999999995,0.6020399999999999
1.41257,-1.0698299999999998,-0.91963,1.14996,-0.69466,-0.09607,0.26795,-0.15832000000000002,-1.96058,-1.29823,-1.4178899999999999,0.47618999999999995,3.25054,-1.06663,1.3357299999999999,0.2534,-0.90754,-1.34025,-0.22316,0.16952,0.06799,-0.5305300000000001,-2.34539,0.7004600000000001,1.0432,0.72463,-1.3286200000000001,-2.8559400000000004,-0.08888,-2.2928900000000003,1.72512,-1.8446900000000002,-0.6009899999999999,3.59726,0.16021,1.08194,0.65782,1.4989,2.90833,0.76962,1.8695400000000002,1.4753,-1.64975,0.20561999999999997,-0.52374,-3.22704,0.23114,-0.98308,0.55284,0.92984
-1.6192799999999998,1.00749,0.38089,-0.74324,0.26844,-0.8638,2.09071,0.72647,2.52636,-0.14864000000000002,0.34344,1.8839299999999999,-1.14208,0.70126,0.62774,-1.52404,0.21515,-0.20698000000000003,-1.03075,1.8024900000000001,0.21327,-0.85914,2.22337,0.17770999999999998,-1.62362,-2.4443200000000003,-2.18204,-0.61128,-1.83752,-0.18422,-0.43395,0.44673999999999997,0.28945,-1.57755,0.33195,-0.47376999999999997,-1.18434,-2.3065,-0.05136,-1.6429,0.1745,0.171,0.0828,-0.24398000000000003,1.8539299999999999,-0.02093,0.4898,2.5878400000000004,0.29983000000000004,0.74046
2.60676,0.16958,-3.51401,3.27184,-0.9473,-0.21405,-1.55281,-1.50379,-3.14941,-2.18243,-2.34419,2.5724099999999996,0.68729,-2.8408700000000002,0.55792,3.51698,-1.2459200000000001,-1.07132,-1.28175,-0.8326600000000001,-0.15289,0.009909999999999999,-0.43515,-0.78528,-0.41397,0.74462,-1.5488,-0.2105,2.27197,-1.81828,2.00569,-0.69633,-1.0089299999999999,3.44201,0.12977,-0.42645,-0.3919,2.41298,4.17575,0.46305,-1.93914,0.5293899999999999,-3.19391,1.71501,0.3817,-3.11965,-2.80729,-3.9116699999999995,0.9253399999999999,-0.22158000000000003
-0.28015,1.30756,-0.68161,1.42517,-0.66145,-0.9857,0.6924600000000001,-0.1268,-0.0718,-1.01878,-1.00806,2.20934,-1.33417,-0.77595,0.91495,0.56155,-0.20344,0.35653,-1.43108,0.9948,0.25866999999999996,0.44328999999999996,1.91884,-0.16896,-1.94533,-0.9417700000000001,-1.64852,0.63059,0.17432,-0.01623,-0.0087,0.25943,-0.10400999999999999,-0.41875,0.55318,-0.91522,-1.5281,-0.63786,1.0927,-0.8439700000000001,-2.22151,0.32632,-0.9923700000000001,0.35971,1.27498,-0.48936999999999997,-1.1817600000000001,0.08874,0.74283,-0.05504
1.1002299999999998,1.17228,1.74941,1.36046,0.00717,0.16332,0.21384,-0.72356,-2.60003,-1.419,-1.0916700000000001,-0.35018,1.3623,-0.13883,1.03061,0.132,-1.36422,1.3221100000000001,-0.31468,-0.028860000000000004,-0.20235999999999998,1.62401,-1.2581,1.3705200000000002,-0.66681,0.27597,0.6671,-0.9456100000000001,1.49233,-0.56538,0.8218200000000001,-0.27671999999999997,-0.042480000000000004,1.05611,0.9156200000000001,-0.7158399999999999,-1.0766200000000001,-0.00829,0.34897,1.01902,-0.7067,1.3089899999999999,-0.9994,0.41168000000000005,-0.82131,-1.29387,-0.75744,-0.22680999999999998,1.2464,0.48462
-0.70003,0.96329,1.72587,-0.35631999999999997,0.3486,-0.32051999999999997,1.66478,0.32971,0.5783,-0.50594,0.0038299999999999996,0.39532,0.39553,0.82752,0.88656,-1.53459,-0.45643999999999996,0.54006,-0.4693,1.1805299999999999,0.02745,0.17528,0.3471,1.06526,-0.97585,-1.37252,-0.7520399999999999,-1.2641799999999999,-0.80674,-0.37958000000000003,0.02229,0.0245,0.2764,-0.57535,0.62393,-0.38295999999999997,-1.0069,-1.65283,-0.34453,-0.41403999999999996,0.55306,0.8356299999999999,-0.01411,-0.23772,0.49213999999999997,-0.48836999999999997,0.5484899999999999,2.07849,0.6695800000000001,0.88665
