-1.085630603300561159e+00 9.973454465835858151e-01
2.829784980519920445e-01 -1.506294713918091999e+00
-5.786002519685363721e-01 1.651436537097151103e+00
-2.426679243393074170e+00 -4.289126288561772582e-01
1.265936258705534057e+00 -8.667404022651017392e-01
-6.788861516220543457e-01 -9.470896893689112472e-02
1.491389626124287826e+00 -6.389019966846509746e-01
-4.439819596460654605e-01 -4.343512756185173296e-01
2.205930082725455765e+00 2.186786088973786679e+00
1.004053897878877111e+00 3.861863991748559766e-01
7.373685758962421621e-01 1.490732028150798971e+00
-9.358338684023913556e-01 1.175829044782103372e+00
-1.253880667749012412e+00 -6.377515024534102794e-01
9.071051958003012450e-01 -1.428680700225968936e+00
-1.400687201886660904e-01 -8.617548958596854547e-01
-2.556193705305969122e-01 -2.798589105460724369e+00
-1.771533104509847023e+00 -6.998772345979172860e-01
9.274624317585824507e-01 -1.736356827902157951e-01
2.845915896811019620e-03 6.882227111022849453e-01
-8.795363430090519241e-01 2.836273238072909986e-01
-8.053665180656157663e-01 -1.727669494120607219e+00
-3.908997937551009771e-01 5.738058624050577095e-01
3.385890509998015219e-01 -1.183049447881976031e-02
2.392365265937725916e+00 4.129121603087788084e-01
9.787360059373465537e-01 2.238143338497952772e+00
-1.294085323161248802e+00 -1.038788210204953488e+00
1.743712225122930670e+00 -7.980627352410625264e-01
2.968323030333022000e-02 1.069315969424348589e+00
8.907063912931707517e-01 1.754886181981109461e+00
1.495644137033469212e+00 1.069392669705736765e+00
-7.727087142471914527e-01 7.948626677932181250e-01
3.142719945068670473e-01 -1.326265459940455971e+00
1.417299046476852453e+00 8.072365345785664781e-01
4.549008063109715588e-02 -2.330920609844135127e-01
-1.198301144700786969e+00 1.995240735586325809e-01
4.684391194456442586e-01 -8.311549842432791602e-01
1.162204049099529346e+00 -1.097203046483034239e+00
-2.123100350042441686e+00 1.039727090892700545e+00
-4.033660381021075270e-01 -1.260295853130151411e-01
-8.375167228250532947e-01 -1.605962760717402737e+00
6.255237374724218924e+00 4.311131016153078477e+00
6.660952488147939832e+00 5.807308186210728529e+00
4.685241853282540170e+00 3.914097598873133244e+00
4.267538013279542852e+00 3.787476868904830596e+00
7.087113359588185446e+00 5.164441230229824598e+00
6.150205542546632209e+00 3.732647950989772312e+00
5.181035129597003852e+00 6.177861938808578479e+00
4.664989238066984178e+00 6.031114458921742028e+00
3.915432087994233257e+00 3.636528455381415448e+00
5.379400612078136135e+00 4.620823565427447654e+00
5.642054689271831514e+00 3.022112068479550828e+00
5.712264635470518215e+00 7.598303927269315139e+00
4.975374018568519574e+00 5.034142128909841141e+00
5.179549484638679147e+00 3.138024289208212636e+00
5.426146639690309748e+00 3.394590255984035299e+00
4.572320401876195817e+00 6.242869549603737411e+00
4.264783043899923243e+00 5.501248989567399938e+00
6.012739053956370761e+00 5.278740856095999412e+00
3.629051529905392037e+00 4.667524724648585810e+00
6.959411342388285959e+00 2.974954237002529034e+00
4.724213986133824150e+00 4.447891928511892523e+00
5.120747363097138738e+00 5.748215617187230286e+00
6.608690968022052914e+00 4.729767607990841505e+00
5.812341329976820070e+00 5.499740144865173264e+00
5.474347297871799967e+00 4.436076068473527201e+00
4.002678531224098890e+00 3.899956887379302906e+00
4.243562790600877044e+00 5.321686575866226399e+00
5.760949393128329987e+00 5.323468847856895003e+00
4.451044903804259434e+00 6.805970109932474976e+00
6.518865623631540096e+00 4.645999887249826266e+00
4.176568594014334224e+00 5.130214954157969132e+00
6.267298645054353301e+00 5.332764977254116801e+00
5.556548704910044378e+00 4.787919877724374551e+00
5.456270895202230520e+00 6.544544451456138390e+00
4.760331218522289021e+00 5.143307732507872210e+00
5.253816476549626913e+00 5.283725355771037080e+00
3.588111123928772628e+00 3.123131344126105269e+00
3.980344929078160732e+00 5.167942295401668495e+00
5.553856166003210859e+00 4.469325440226375790e+00
6.377257482867307203e+00 4.856824025673812883e+00
5.020315998234624821e+00 4.806036129447337935e+00
5.134026792746665180e+00 5.704474074043603515e+00
5.665653437912331114e+00 4.101577059390409730e+00
6.523663776478527687e+00 3.904973542573082490e+00
5.079227014090612613e+00 4.725603426477647417e+00
3.951008322681512475e+00 4.924879412026168524e+00
4.259186226707601719e+00 5.072907243276052469e+00
5.403085961219367128e+00 6.471929368973271757e+00
5.307384218627414718e+00 4.388774659695174662e+00
4.608380189280398831e+00 5.139978106114563516e+00
-3.953269585268924580e+00 -3.270205365885789472e+00
-3.302323535121522546e+00 -4.179467963121130225e+00
-4.274321064093099309e+00 -5.278527302033928947e+00
-4.274460206661109929e+00 -4.489028853042142053e+00
-4.177412229047408943e+00 -3.804207878824944267e+00
-3.911403835400506068e+00 -4.014984003523770717e+00
-3.900208944455743065e+00 -4.063058886615495524e+00
-3.901490533728261934e+00 -5.615527503959656386e+00
-4.134646744875377422e+00 -4.055425360526503376e+00
-4.170630858103292482e+00 -4.108973131051470773e+00
-3.648344941096635097e+00 -4.299052665670412665e+00
-2.899648950391435775e+00 -3.655851534888955978e+00
-4.003153625456936204e+00 -4.103331151598783144e+00
-4.043261143191067220e+00 -4.457653534971989018e+00
-4.047601269629004683e+00 -3.860658241636472976e+00
