0.30627,1.28026,-2.01439,-0.2408,1.33437,-0.08774,1.36079,1.7368599999999998,-2.71062,-1.98075,-0.7259,-1.2344600000000001,-2.03035,2.76178,-0.5538,0.66455,-3.3379,2.4634,0.55278,-0.65467,0.24114000000000002,1.08094,1.7089,0.2475,-0.71414,-1.11646,0.27289,-1.19676,-0.40419,-3.68874,-4.63845,2.38105,0.48112,-0.11698,-0.77759,0.16742,-0.73777,0.87831,1.1836799999999998,-0.50854,-0.93366,-1.8845900000000002,1.0081799999999999,-1.5971899999999999,-2.35547,-0.815,2.23426,2.89487,0.93495,-2.4109700000000003
1.8082799999999999,3.1722,-2.6228700000000003,1.5665200000000001,-2.89324,-0.96645,-3.95983,1.71317,-2.34527,-0.90099,-1.18248,-1.80325,3.6983599999999996,-1.0054,-2.9910799999999997,-1.5393,-5.69652,2.84325,0.32464,-2.76722,2.44508,0.030410000000000003,-0.36725,0.03588,-2.7803299999999997,-1.85663,1.8135,0.32171,0.53435,0.7786,1.9670599999999998,2.18418,1.1896,-1.47486,-1.50092,-0.23561999999999997,1.3356700000000001,0.09661,-0.92794,-0.14942,1.44741,-1.0378399999999999,2.04655,1.26473,-0.09179,2.1733,-3.61089,0.89744,0.35875999999999997,-0.1556
-1.04176,3.7296699999999996,-1.5234,-1.9528299999999998,1.1576799999999998,0.15900999999999998,-1.87663,0.8874200000000001,-0.38625,-0.07163,-0.85635,-0.51355,-0.49715,0.11596,-0.6442399999999999,-0.46648,-1.30483,1.3278,1.46417,-0.94139,1.4426,1.9086,-0.39157,1.17639,0.46721,1.36382,2.94122,-0.66852,-0.82271,1.1418700000000002,1.2221,-0.31203000000000003,0.11102000000000001,-1.61061,1.80005,2.7021599999999997,-1.15941,0.8374,1.19456,-1.10138,-0.52949,-1.68382,0.60877,0.8831,-0.10703,1.54314,-0.54184,-1.48742,0.80994,0.25763
0.41949,3.16608,-2.17502,-0.34214,-0.11357,-0.43826000000000004,-1.7814299999999998,1.53521,-1.77293,-0.8724,-0.9760700000000001,-1.2517,0.48955,0.5521,-1.55837,-0.682,-3.62269,2.29185,0.82732,-1.67175,1.6064,1.0785799999999999,0.33397,0.5834699999999999,-0.94371,-0.32966,2.01592,-0.58375,-0.34923000000000004,-0.25727,-0.04954,1.35037,0.5657800000000001,-1.23779,0.03625,1.06787,-0.1965,0.62854,0.5334899999999999,-0.62235,-0.03949,-1.67346,1.27857,0.31982,-0.7885300000000001,1.1743700000000001,-0.81553,0.57716,0.7077399999999999,-0.66908
0.62847,4.18199,-2.50683,-0.17736,-0.8343200000000001,-0.63588,-3.27089,1.73068,-1.44044,-0.14065999999999998,-1.0964200000000002,-1.66793,2.33442,-0.44628999999999996,-2.05625,-1.71167,-4.04009,2.4309,0.71355,-2.16906,2.17272,0.8811100000000001,-0.25942,0.44008,-1.21738,0.20664000000000002,2.5007200000000003,0.01289,-0.41647,1.03282,1.69353,0.93211,0.72527,-1.48563,-0.14029,0.9651799999999999,0.28531999999999996,0.19389,-0.09387999999999999,-0.59853,0.61141,-1.22851,1.91058,0.8981899999999999,0.16175,1.8082200000000002,-2.1626,0.81101,0.93804,-0.47131999999999996
-1.44336,-0.10319,-0.33391,-0.63694,0.43656999999999996,1.27747,0.10513,-0.12138,-0.72359,-1.20389,-0.43335,0.34136,-1.2641,0.32875,0.46183,1.7139099999999998,0.059079999999999994,0.53605,1.19791,0.6994600000000001,-0.26035,1.2684600000000001,-0.7659100000000001,0.5273100000000001,-0.30589,-0.84291,0.34251,-0.16630999999999999,0.45505,-1.10899,-1.58982,0.33834000000000003,0.3657,-0.48621000000000003,0.362,1.3317700000000001,-0.97562,0.81157,0.75954,-0.77572,-0.13342,-0.68957,-0.19608,0.25306999999999996,-0.66479,0.29636999999999997,0.25505,-1.08136,0.36543000000000003,0.12237
0.57905,2.58873,-1.7380099999999998,-1.3147799999999998,1.36838,-0.9805200000000001,0.42202,1.17455,-2.79885,-3.00195,-1.04401,0.05766,-4.84716,2.83095,-1.62332,1.43963,-4.03637,2.34882,1.6900700000000002,-2.00015,1.7884400000000003,2.10513,2.2080900000000003,1.9908599999999999,-0.11450999999999999,-1.7008,3.1797299999999997,-3.26867,-0.43518999999999997,-1.49821,-1.57271,2.67691,-0.09147999999999999,-2.12291,2.1894400000000003,2.97518,-1.5958299999999999,2.5809599999999997,2.93513,-0.8581200000000001,-2.26752,-4.50685,-0.9259299999999999,0.15144000000000002,-3.7349900000000003,1.33352,1.28483,-3.4132800000000003,-0.7236899999999999,0.48862
-1.48266,-1.91907,-0.21905,1.62127,-2.01497,2.37466,-1.17688,-0.23151,-0.14062,0.19802999999999998,-0.14451,-0.68247,4.304880000000001,-1.9918099999999999,0.9175399999999999,0.70527,0.74192,0.208,-0.01787,1.81634,-1.3803299999999998,-0.42715,-2.8935,-1.48666,-2.04481,-1.1711200000000002,-2.62422,3.04093,1.47956,-1.31869,-1.7347099999999998,-0.29898,1.34004,1.16226,-3.19638,-1.88566,0.89891,-1.32807,-2.2579599999999997,-0.20845,2.65255,2.93444,1.80188,0.037739999999999996,2.0251799999999998,-0.59788,-1.7558200000000002,3.7117,1.5432,-1.27893
-0.23738,-0.10275,-0.87571,1.21035,-2.01915,0.92338,-1.80525,0.22575,-1.17877,-0.91374,-0.5791,-0.49183000000000004,2.3004,-1.1187,-0.66746,0.61497,-1.7305599999999999,1.10333,0.52149,-0.10467,0.2795,0.15213,-1.49417,-0.2959,-2.0255900000000002,-1.91632,-0.27909,1.07084,1.16426,-0.46996000000000004,-0.21597,0.95857,1.03156,-0.347,-1.5526799999999998,-0.34301,0.5734,-0.03852,-0.90754,-0.30080999999999997,1.4704700000000002,0.38969000000000004,0.97124,0.77889,0.3182,0.8247200000000001,-2.12202,0.5324399999999999,0.44593999999999995,-0.024919999999999998
-0.79042,1.20133,-1.18726,-0.69292,0.77423,0.6394,-0.05579,0.7513,-1.23338,-1.03918,-0.61098,-0.48972,-0.89546,0.9166799999999999,-0.0913,0.72038,-1.3226200000000001,1.34579,0.95416,-0.05595,0.23194,1.24633,-0.013940000000000001,0.43518,-0.35115999999999997,-0.34678000000000003,0.7374,-0.37535999999999997,-0.09742999999999999,-1.4274,-1.93682,0.77313,0.41013999999999995,-0.50226,0.07386000000000001,1.04261,-0.81283,0.66017,0.77904,-0.73217,-0.2903,-1.03831,0.58025,-0.24458000000000002,-0.8584299999999999,0.14517,0.59688,0.57019,0.7883399999999999,-0.83055
