0.700000,0.742394,-1.855255,1.313921,-1.081459,1.070473,-0.432022,0.498435,1.670873,-0.091210,-1.708533,-1.934945,-1.657301,-1.502226,0.920688,-1.808022,1.198225,2.109461,-0.301101,-1.252206,0.423114,0.419146,2.620219,-1.400131,0.306123,-2.569601,-1.517147,-1.382289,2.381701,0.919400,-2.137480,2.359964,0.064882,0.130583,0.069407,0.783533,1.036077,1.780001,-1.195845,1.633163,0.564963,-1.396442,-0.570063,-0.791739,0.800145,-0.624151,0.261898,0.101608,0.562568,-0.111095,-0.274122,1.125621,1.415685,1.851872,-0.232146,1.954200,-1.397906,-1.339597,0.354949,0.018214,-0.322355,-0.353369,-0.506384,-2.808370,-2.244850,-2.708650,0.073611,-0.586089,1.244491,-1.272623,0.419039,-0.638701,-0.900884,-0.051338,0.818234,-0.628671,0.110587,0.099589,0.993006,-0.388428,1.774840,1.195585,-1.718445,0.672018,-1.441342,0.966615,-0.184339,-1.143039,0.706561,1.755743,-0.330919,2.399170,1.787928,1.495409,-1.469299,0.212160,1.543497,1.164711,-1.391819,-0.660237,0.056715,-1.055126,0.099737,-0.101568,-0.281034,0.310382,0.929247,0.064354,0.289797,0.202812,1.275253,1.120136,0.327311,1.631473,-0.781352,1.168006,-0.088727,-1.413512,0.741363,1.119306,-0.490658,1.385562,-0.199990,2.495212,3.037108,0.500652,0.909262,0.904512,0.635561,0.678058,-0.628323,-0.700651,0.464405,1.143695,1.125438,0.794647,2.913131,1.658547,-1.231705,0.031908,-1.119015,0.999761,-0.316960,0.276923,-1.102166,-1.045990,-0.188733,0.919615,-0.255215,-1.487284,-0.574002,-0.808268,-3.627933,-1.947470,-0.594395,0.281627,0.275198,0.737263,1.063491,-1.520083,1.749227,0.182413,-0.709677,2.042467,2.580405,-0.477231,2.822813,2.449796,1.334322,-0.572525,1.775840,0.033714,0.326792,-0.770209,1.699973,-0.321549,-1.482417,0.836797,-0.677561,2.452122,2.631763,0.002913,-1.927261,-1.197481,-0.322660,0.396519,-0.714299,-1.324060,1.302504,-2.957773,2.013572,-1.897148,0.113359,-0.076150,0.980681,0.561870,0.731505,-0.331391,-1.740743,0.134894
0.755545,-0.187660,-1.386623,1.302671,-0.675154,0.206854,0.061590,0.764321,1.890456,0.322864,-0.625069,-1.642114,-1.078249,-0.302203,1.085261,-1.605727,-0.000734,1.535153,-0.543147,-1.278077,0.417582,0.449754,1.758168,-0.839506,0.134405,-1.615912,-0.775344,-1.068056,2.039908,1.843702,-1.253306,2.352125,-0.717814,0.494876,0.145502,0.454968,1.020290,1.339011,-1.430936,1.770466,0.925159,-1.486097,-0.436602,-0.575777,-0.027541,-1.041194,0.756355,-0.900280,0.024397,0.733323,0.200319,0.795369,0.529682,2.021882,-0.711391,1.724895,-1.219125,-1.277726,-0.690056,0.599814,-0.455320,-0.082600,-0.756734,-1.609621,-2.058034,-1.942741,0.162977,-0.663992,1.099760,-0.648996,0.734062,-0.850841,-0.366934,-0.297398,0.243131,-0.449743,0.096593,0.791794,-0.500721,-0.357944,0.709750,1.058046,-1.232603,1.042767,-1.842676,0.168387,0.556221,-0.811271,0.534955,1.092807,-0.289851,1.624721,1.116241,1.163041,-1.358386,0.327875,0.759160,1.436206,-0.797204,-1.033861,0.013061,-0.841419,0.093699,0.027705,-0.800636,0.188276,0.561784,-0.286038,1.072630,0.586772,1.399389,0.837180,0.946962,1.970522,-0.739482,0.997582,0.570483,-0.695532,0.652075,0.977458,-1.702914,1.142099,-0.413782,1.421763,2.661742,-0.391283,0.229951,1.029290,0.517567,-0.232894,-0.359586,-0.303822,0.019538,1.178811,1.157952,0.745963,1.839889,0.582886,-0.761472,-0.857813,-0.912908,0.804128,0.776188,0.219001,-0.833826,-1.018011,-0.415255,1.525561,-0.193744,-1.763505,-0.834398,-0.852906,-2.952877,-1.098534,-0.357265,0.249870,0.917035,0.112323,0.392157,-1.922464,1.642214,0.421188,-0.679684,1.547897,1.170770,-0.633706,1.990392,1.991564,0.625347,-0.521782,1.081651,-0.000812,-1.380832,-0.924787,1.259487,0.117842,-1.072112,0.835986,-0.976349,2.172831,2.943362,-0.020258,-1.080894,-0.705230,-0.764938,-0.232485,-0.390087,-0.120081,0.749002,-1.857063,1.406195,-1.442952,-0.141776,-0.044954,1.343200,0.628669,0.629617,-0.433404,-0.928888,-0.103271
1.692707,-1.741984,0.398897,-1.611552,-0.213823,-0.180895,-1.289401,0.777137,-1.157167,-0.000963,1.423344,1.258382,-0.585932,2.640467,3.933250,5.319204,-0.621598,0.721810,0.554053,0.216109,1.818290,-1.025151,-2.294733,2.742019,1.163815,1.900833,0.942356,1.376278,0.310193,0.633486,0.386266,-0.208213,-2.180240,-0.724303,1.375615,-0.600874,-0.535063,-0.874569,2.109422,0.290311,1.141373,0.990420,-0.541534,-2.069477,-1.298842,-0.644619,-0.568232,-0.552943,0.457172,0.063986,-1.907892,1.335095,-2.791422,0.149775,0.518974,-1.998275,-0.976113,-1.813102,-0.951343,-1.441233,1.877280,0.017325,-3.689238,1.217373,-0.861568,1.793000,1.697138,-0.150781,-1.074309,1.130754,0.618036,0.239779,-1.973367,1.146751,-1.287075,1.367534,0.737369,0.731793,-1.563250,1.689966,-3.389289,2.358863,0.856761,-1.089016,-0.169666,0.470579,0.255840,0.425724,-2.039115,-0.994011,-0.255074,-0.330565,-2.658378,-1.848196,-0.451775,-0.490059,-2.291950,1.099926,1.776214,1.138091,1.431014,0.450788,-0.399379,0.824459,0.831244,-1.428809,2.169816,2.587450,-0.761186,0.575497,-0.779443,-1.098294,1.339010,-0.332451,0.185317,-2.539471,2.669519,0.111267,0.908870,-2.820006,0.539699,-0.296318,-0.068921,-1.312806,-0.454542,-1.684164,0.502551,0.565550,1.386540,-1.977887,2.693120,0.743019,3.520265,-1.975738,0.502715,-0.698909,0.818316,-3.616171,-0.967665,-1.928544,0.577178,2.047843,0.254515,0.154885,-0.332033,1.848634,1.630767,0.181512,0.204011,1.325876,-0.914040,-0.942051,2.640811,-0.686727,-0.006080,2.172482,0.886572,0.801611,-0.304603,-2.016413,0.089985,-0.097030,-1.210243,-0.696751,-4.290211,-1.542916,-1.199095,0.205277,1.893696,-0.577793,-1.308615,2.404608,-0.909399,-1.621315,0.675951,-1.622578,1.675923,-2.071820,1.634324,0.732551,0.488308,0.899950,2.203093,-0.193414,1.887934,1.161233,2.390642,3.759529,-0.014363,1.424516,0.638319,0.089090,2.409307,-0.594203,1.084862,1.301943,2.388856,1.785307,3.072040,-0.185119
0.647264,-0.873985,-0.801873,-2.255876,-0.849845,0.206308,-1.001101,0.061616,0.546131,0.272733,0.718463,1.343491,-1.189077,-1.546429,0.476331,1.770382,0.260694,-0.389401,-0.962046,0.371071,1.712355,0.667366,0.165098,1.345397,0.181259,-0.541867,0.116976,0.601227,0.110806,0.462517,-0.039604,-1.846488,-0.605196,1.379000,-0.546574,-1.683914,-0.205573,-0.382382,0.005182,0.369182,0.835423,-0.229533,-0.112049,-0.901412,0.045067,-0.690095,-0.811057,-0.766029,-0.107374,0.490173,0.352236,0.335150,-1.847547,0.014358,1.314252,0.383230,-1.125223,0.105884,-0.511619,-0.521478,0.771279,0.803437,-0.865033,0.776697,-0.653984,-0.409319,1.538925,-0.265415,-0.110571,-0.872205,-0.491429,0.982183,-0.809695,-0.118461,0.169805,-0.747314,-1.447979,-0.678023,-0.194445,1.054008,-1.448733,0.389295,-1.132116,-1.640592,-0.186302,1.291628,-1.166452,-0.323168,-1.104131,-0.050950,-0.534032,0.642276,-1.948844,0.253566,0.496027,0.752392,-0.623255,-0.334759,-0.236796,2.324196,0.056306,-0.294141,-1.031267,0.810997,-0.869873,-0.923492,0.068871,1.431478,0.173362,1.519170,-0.982586,-1.183225,-0.185714,0.082457,0.977457,-1.710582,0.648618,0.115502,1.696374,-1.966569,0.319881,-1.606351,1.058010,0.190838,-0.473447,-0.685294,-0.491173,1.554539,-0.053427,-1.357409,0.080181,-1.429286,0.928001,-0.189409,0.536437,1.298971,0.137477,-0.563452,0.754801,-0.214615,0.129671,-0.757566,-0.696415,-1.213177,-1.299999,0.677287,0.939781,0.351535,0.395398,0.460830,0.288772,-0.616832,0.466731,-0.065028,-1.001565,1.114408,1.033746,-0.193522,0.520653,0.000621,-0.181002,-1.458279,-0.342647,0.583084,-1.757598,0.495708,0.189329,-0.065717,1.481046,-0.273705,-0.056587,0.686008,-0.728855,-0.523287,-0.420576,0.924912,0.227791,-0.046874,-1.638837,-0.185426,-0.294692,0.357900,-0.923012,-0.519257,0.681721,-1.067626,-0.078553,0.352668,-1.027103,0.289067,0.628808,0.865707,0.027173,-1.571073,-0.555632,0.787629,0.966496,0.213549,0.879425,1.147285
0.372144,-0.221744,-1.156135,-1.078299,-0.991567,0.537056,-0.992937,0.272019,0.924146,0.812371,0.637339,-0.621063,-1.781564,-2.199944,0.677982,0.809820,0.141944,0.476839,-1.390087,0.100730,2.136237,0.652180,1.624469,-0.076117,0.674293,-1.757122,-0.479062,-0.774255,1.296743,1.422167,-1.228634,-0.363005,-0.771988,1.142107,-0.405899,-0.590493,0.190750,-0.262529,-0.431534,0.553013,0.838967,0.163061,0.375570,-0.834927,0.929700,-0.102601,0.005384,-0.186499,-0.115632,0.292942,-0.305147,-0.124732,-1.460586,0.650181,-0.086053,0.660377,-2.378858,-0.626582,-0.910120,-0.762866,0.677610,0.081665,-1.228422,-0.636652,-1.833226,-2.151204,1.647269,-0.636459,-0.224637,-0.876832,0.563203,0.554880,-1.624054,-0.537157,0.857863,-2.167066,-1.223553,-0.339697,0.525704,1.650371,-0.386706,0.441851,-1.936124,-1.344848,-0.420713,1.753931,-0.910838,-0.831655,-0.353450,0.053296,-0.944915,1.630762,-1.133773,1.344356,-0.416446,1.028690,0.257198,-0.573312,-1.105693,1.332330,-0.089304,-0.836606,0.065675,0.582405,-0.686639,-0.058950,1.152322,0.920476,0.575159,1.899056,0.008572,-0.720688,0.279450,0.084030,0.024569,-0.279550,-0.144005,-0.776231,2.271598,-1.220058,0.409455,-1.355221,0.631656,1.544544,0.611520,0.879194,-0.403807,2.402023,-1.029974,-0.915427,-1.132481,-1.010634,1.035081,-0.265627,0.489526,1.410477,1.226837,0.681869,1.008946,-0.396057,0.018129,-0.907837,-1.269258,-0.631177,-1.665521,-0.044462,0.819908,0.096950,0.468428,-0.105119,0.618388,-1.492888,-1.250491,-0.386062,-0.254376,0.787239,0.741709,-0.127668,0.590014,-0.914311,0.749563,-0.677634,-0.554349,1.883232,-0.788697,-0.194332,1.524093,1.621482,2.342478,0.178477,0.115231,0.118698,-0.122762,-0.992021,-0.290985,-0.614884,0.236301,0.172510,-3.032670,0.941928,0.701296,0.100284,-1.651964,-0.790270,0.229619,-0.477122,-0.407873,-0.801713,-0.565506,-0.525324,1.683227,-0.240191,0.340949,-1.212473,-0.179290,1.155866,1.545798,0.989870,-0.469794,0.733834
0.219584,-1.709371,-0.765842,-0.711069,-0.350268,-1.094148,0.389232,0.637599,2.268670,1.505005,2.043551,-0.169274,-0.635632,-0.874273,-0.234258,-0.843273,-1.837640,-0.795671,-2.132799,-0.295698,1.507755,1.302248,0.838502,0.344990,-0.246942,-0.726081,0.578755,-0.440168,0.691836,3.162873,0.394429,-0.296579,-1.624110,2.468262,-0.843414,-1.408321,0.511299,-0.422974,-1.965465,1.209678,1.434404,-1.031481,0.496947,0.103119,-0.510609,-1.263285,1.014858,-2.456164,-1.315423,2.223932,1.691135,-0.810484,-2.198052,1.293308,-0.760264,1.450758,-1.617387,0.095852,-2.627789,1.150364,-0.349283,0.916425,-0.434080,1.304266,-1.359017,-1.316088,1.281898,-0.803898,0.296714,-0.389323,0.692273,0.036063,0.311999,-1.381606,0.068166,-1.974698,-1.701487,0.759183,-2.181789,0.779352,-1.422551,-0.393018,-1.483691,-0.130329,-1.616277,0.009860,0.388104,-0.435158,-0.110278,-0.530843,-0.731538,0.436982,-1.510949,1.365429,-0.050120,1.484455,-0.517712,0.041452,-0.572880,0.427944,-0.658091,-0.668507,-0.281711,0.671021,-2.387091,-0.098530,-0.644175,-0.525144,2.547978,2.550039,0.511451,-0.847740,1.038670,1.481437,0.258510,-0.015776,0.629083,0.701725,1.845609,-0.541341,-2.656999,-1.566566,0.370927,-0.084503,0.430814,-0.977336,-1.892701,2.514408,-1.237026,-2.239898,-1.275920,-0.909900,-1.142327,0.950535,0.778157,1.870957,-0.990862,-0.335721,1.993330,-1.558852,-0.042933,-1.814609,1.141239,-1.057183,-1.233672,-0.682151,-0.254731,1.788902,0.445544,-1.433374,0.101210,-1.171679,-1.178321,1.279426,-0.287358,0.179768,2.104291,-1.634738,-0.439881,-1.134443,0.634982,-0.475532,-0.181895,1.210093,-1.974201,0.220316,0.496404,0.604065,0.214336,0.131963,-0.438263,-0.596303,-3.759186,-0.798700,-1.080947,1.577623,0.049032,1.140670,-4.094960,0.336778,1.603838,-0.167376,-0.999546,0.074147,-1.349676,-2.515094,-0.707447,0.497915,-1.642974,0.793020,0.337771,0.650771,-1.245583,-1.197579,0.320692,0.885775,0.462140,-0.328576,0.211658,0.570030
0.400434,-1.674101,-1.010752,0.988835,-0.145038,-1.370196,1.229709,0.958583,3.159951,1.223733,1.155291,-0.922282,-0.139704,0.213278,-0.240175,-2.936881,-1.971580,-0.161347,-1.688691,-1.294224,0.254633,1.314967,1.118911,-0.321813,-0.736580,-0.790784,0.340472,-0.728396,1.209903,3.559919,0.391069,1.561279,-1.513090,2.220743,-0.610732,-0.753215,1.153789,0.752128,-2.920950,2.120693,1.501685,-2.346182,-0.031700,0.422016,-1.138716,-1.976391,1.602755,-3.074723,-1.315383,2.657285,2.298768,-0.273736,-0.732347,2.309795,-1.216757,2.433530,-0.797916,-0.210378,-2.530853,2.276690,-1.292040,0.878672,0.141829,0.632361,-1.512666,-1.338284,0.196299,-0.850030,1.335705,-0.353114,0.765646,-0.947842,1.367026,-1.356658,-0.281162,-0.935871,-0.939602,1.522974,-2.922517,-0.727076,-0.516498,-0.139032,-1.129997,1.598320,-2.695752,-1.131470,1.397799,-0.471115,0.625188,0.256163,-0.285670,0.474501,0.151288,1.423145,-0.658266,1.106381,-0.048525,1.391341,-0.500755,-1.241732,-0.718868,-0.733999,-0.296294,0.272340,-2.672097,0.136798,-1.279683,-1.555340,3.078026,1.725433,1.539280,0.263834,1.449899,2.925600,-0.241746,1.008292,1.003880,0.806661,0.743701,1.142953,-4.325321,0.114197,-0.314773,-0.101754,1.912689,-1.856543,-1.583705,1.636716,-0.276260,-1.758186,-0.958791,-0.551793,-2.162110,2.170932,1.270232,1.571042,-0.681463,-0.193875,0.912602,-1.820895,-0.746632,-0.849990,2.630032,-0.557584,-0.701548,-1.514163,-1.242428,2.895320,-0.011823,-2.760130,-0.861619,-0.698687,-2.597857,0.888702,-0.416781,-0.320559,2.297897,-1.608276,-0.566929,-1.738141,1.271056,0.237402,-0.194329,1.068828,-0.417751,0.060519,0.919216,0.844165,-1.120799,-0.335181,0.322935,-0.859350,-4.801525,-0.671948,-0.090860,2.354750,-1.001541,1.817613,-2.960181,1.147638,3.215072,-0.313579,-0.813724,0.144684,-2.237211,-2.588914,-0.902329,0.761325,-0.819928,-0.200647,0.103031,-0.136297,-1.835633,-0.427145,1.318578,0.468042,-0.334346,-1.504068,-0.283058,0.053329
1.289003,-1.043184,-0.500840,-0.555211,-0.467621,0.010613,-0.617792,0.626297,0.329360,-0.137515,0.158777,0.535528,-0.669935,1.113085,2.215286,1.885209,-0.035029,0.843758,0.176225,-0.479214,0.842270,-0.195703,-0.593986,1.336291,0.380929,0.368062,0.155224,0.619712,0.758915,0.709867,-0.096728,0.501325,-1.163716,0.020066,0.605046,-0.488900,0.143742,0.364774,0.377664,1.003210,0.963644,-0.560551,-0.731432,-1.299264,-0.879355,-1.078986,-0.296220,-0.868745,0.299474,0.402669,-0.488123,1.297487,-0.994703,0.860152,0.575828,-0.017998,-0.546528,-1.168809,-0.457703,-0.279112,0.642932,0.266446,-1.838729,0.134783,-0.994520,0.417442,0.781559,-0.248733,0.211525,0.040988,0.130115,-0.126245,-0.772785,0.574344,-0.668864,0.992027,0.265864,0.492361,-1.080816,0.265401,-1.447578,1.622794,-0.006037,-0.106916,-0.925213,0.210312,0.181265,-0.073953,-0.936216,0.218657,-0.088092,0.408620,-0.846388,-0.632680,-0.534386,-0.177743,-0.889107,1.349553,0.659288,0.466633,0.712876,-0.045542,-0.647053,0.471368,-0.090608,-0.919856,0.810648,1.283164,-0.048036,0.349661,-0.060417,-0.202133,0.799536,0.893813,0.121267,-1.225194,1.769568,-0.023141,0.512955,-1.042314,-0.562927,0.411269,-0.019751,-0.266076,0.816192,-1.566107,0.407308,0.409009,1.375902,-1.078458,1.518871,-0.107282,1.582537,-0.187032,0.883168,0.067819,1.028219,-1.697605,-1.034679,-1.105116,-0.229456,1.443179,0.643220,-0.083621,-0.483581,0.590342,0.584119,0.955700,-0.059048,-0.081612,-0.979264,-0.470242,0.238158,-0.888108,-0.595191,1.260531,0.945122,0.477437,0.155001,-1.459689,0.525058,-0.222629,-0.815837,0.014965,-1.494409,-0.677820,0.071485,0.465784,0.889004,-0.766264,0.046767,1.335201,-1.197445,-0.984295,0.998359,0.017176,0.078974,-0.552626,0.872608,1.034985,1.326377,0.512186,0.581875,-0.425329,0.691668,0.192471,0.942282,1.953532,0.268442,-0.182009,0.657555,-0.301597,0.872584,-0.469639,0.985912,0.741925,1.147773,0.195761,1.357196,0.099238
0.785223,-0.765465,-1.072998,-3.202464,-1.046582,0.440475,-1.015087,-0.434516,0.609704,-0.751356,-0.489088,3.271802,-0.849583,-2.156302,-0.641035,1.259022,1.461656,-1.018345,-0.412712,0.386527,0.709648,1.030598,-0.337013,2.116353,-0.685098,-0.325967,0.017188,1.777263,-0.935534,-1.311261,0.652720,-3.326169,0.576282,1.751574,-1.103840,-2.765690,-0.371695,0.347607,-0.084283,0.392676,0.515310,-1.391475,-0.916132,-0.779230,-0.353260,-1.366721,-2.025621,-0.987355,0.192489,0.339502,1.507137,1.135980,-0.901311,-0.549075,3.401315,1.092779,0.548851,1.256571,0.905761,-0.054917,0.401573,1.637718,0.591544,1.253725,0.639064,0.663906,0.901985,0.207990,0.731298,-1.759114,-2.237871,1.464069,0.422756,0.321200,-0.052578,0.789906,-1.899952,-1.641858,0.081361,-0.395471,-1.187868,0.101044,-0.811774,-1.765485,0.004905,1.087253,-1.977325,-0.126127,-1.422048,0.820800,0.044256,0.242460,-1.669469,-0.359617,1.510143,0.451536,-0.573787,-0.057507,-0.029195,3.464049,-0.049104,0.024678,-2.514593,0.842569,-1.168728,-1.696299,-1.667017,1.697128,-0.520948,0.656962,-1.957645,-1.142037,-1.405025,0.445129,2.100423,-2.780771,0.823558,0.702043,0.819485,-1.968474,0.470869,-1.388035,1.732870,-0.335501,-0.974783,-2.036326,-0.178752,0.306130,1.282231,-0.893216,0.920588,-2.580011,0.202437,0.712355,0.758544,1.517024,-0.412391,-0.563679,0.053491,0.958318,-0.247167,-0.668835,-0.480767,-1.992327,-1.066879,0.982876,0.746119,0.647438,0.130623,0.690018,-0.015304,0.737777,1.068018,-0.330118,-2.361613,1.128152,1.005548,-0.001050,1.078123,1.640758,-1.064716,-2.627455,0.076003,-0.413368,-0.751592,1.840863,-0.359651,-1.756884,0.381951,-0.975276,0.812813,0.942775,-0.516333,0.452845,-0.112365,3.314470,-0.795468,0.369461,0.018183,-1.253426,-1.327365,0.521478,-1.276268,-0.606129,0.987207,-1.818154,-0.523763,0.217222,-1.084106,-0.162690,-0.291100,1.752294,-0.892925,-1.959771,-1.277327,0.019512,-0.267040,-1.434124,1.262653,1.931545
0.137225,-0.838951,-1.008293,-1.806031,-0.861762,-0.044055,-0.687936,0.184348,1.331177,1.179708,1.491480,0.123916,-1.484780,-2.513392,-0.187001,0.562651,-0.518115,-0.563855,-2.017960,0.367289,2.276518,1.147620,1.316210,0.358297,0.275827,-1.456128,0.030809,-0.445363,0.662182,1.864500,-0.438267,-1.448758,-0.948605,2.106740,-0.950658,-1.471513,0.074433,-0.728758,-0.939625,0.472315,1.026105,-0.055936,0.621168,-0.412770,0.617077,-0.407411,0.073287,-1.019917,-0.698901,1.030984,0.694500,-0.691834,-2.258297,0.436799,0.086940,0.898878,-2.223251,0.143820,-1.568219,-0.225509,0.466587,0.647900,-0.692258,0.570383,-1.392647,-1.849786,1.869908,-0.656946,-0.256902,-0.945100,0.307776,0.861192,-0.943458,-1.017232,0.756311,-2.572965,-2.032133,-0.391456,-0.258468,1.691954,-1.055608,-0.274789,-2.034340,-1.596366,-0.490448,1.493644,-0.961904,-0.681387,-0.504742,-0.384449,-1.006885,1.107738,-1.939310,1.465048,0.213428,1.493251,-0.146598,-0.982195,-1.057364,1.866943,-0.469354,-0.767323,-0.301884,0.799661,-1.548284,-0.211405,0.213754,0.612276,1.282998,2.563864,-0.323826,-1.268707,0.185757,0.183372,0.541953,-0.634145,-0.119526,-0.071042,2.537915,-1.557078,-0.300870,-2.288632,0.984604,0.879303,-0.172377,0.351467,-1.296215,2.803099,-1.545238,-1.638133,-1.498929,-1.443037,0.143118,0.031540,0.435672,1.967724,-0.064930,0.433288,2.031370,-0.542840,0.215632,-2.008497,-0.860298,-1.257284,-1.763547,-0.058998,0.663456,0.451224,0.648225,-0.205349,0.879360,-1.379690,-0.741684,0.594157,-0.446723,0.622984,1.304905,-0.917746,0.299380,-0.395156,0.302490,-1.142619,-0.249993,1.649396,-1.678928,0.399623,0.934651,0.842650,1.779000,0.317443,-0.267958,-0.236888,-1.328253,-0.753201,-1.164077,0.556086,0.365318,0.563725,-4.163901,0.109359,0.240412,0.004478,-1.760044,-0.456887,-0.203935,-1.684730,-0.741957,-0.645511,-1.529527,0.370388,1.061934,0.683592,-0.462431,-1.673749,-0.609996,1.084602,1.126099,0.569263,-0.103786,1.088987
