-2.0280237823276104,-2.0339403809439998
-2.03953265680177,-2.00522474412662
-1.96159724109432,-2.0404504704410704
-1.95807182152309,-2.06714967330257
-1.95160743476504,-2.02843044297169
-1.86585418542088,-2.05221151273863
-1.84280837512142,-2.05343288168297
-1.90606143685174,-2.00248247686875
-1.9404040794464197,-2.06276149664868
-1.96268717795142,-1.98299680327508
-1.9014830880794498,-1.8808990302754298
-1.88349239672658,-1.85017496777326
-1.8634538241968799,-1.8290784090664198
-1.85791968839962,-1.85389949245108
-1.8857117451373202,-1.82935142180978
-1.7963660882971697,-1.85445053028995
-1.77147356438571,-1.8400420393773702
-1.86980442221719,-1.87437333978943
-1.834736627139,-1.8349531504878998
-1.8583761975253998,-1.80038470843972
-1.9117673828247401,-1.73823475803715
-1.92266612855766,-1.6391242724157
-1.9739663509730199,-1.67144636414665
-2.01041091243758,-1.62313689953529
-2.04166287583004,-1.6945002718900501
-2.12599754136716,-1.71737445982245
-2.08410818914243,-1.6701011255920202
-2.07643953325061,-1.70702058311048
-2.13334638010121,-1.6897385481165799
-2.07065563404771,-1.7347607828113503
-2.04933242297387,-1.7532783180171
-2.0640859971234797,-1.7553181643396003
-2.01932971407123,-1.7859341026598998
-1.9754230396945802,-1.88322670715072
-1.9343439856127098,-1.8710718906743402
-1.8999119729076999,-1.8473268859041203
-1.8722160902308203,-1.84049115720106
-1.87531167575966,-1.8649285434854799
-1.89060980894665,-1.8199183606224498
-1.9096333589972703,-1.7660415776193799
-1.9443687079433,-1.8847251204218798
-1.95476457184428,-1.8284963785454198
-2.0180343894226898,-1.9174737659031
-1.9095865911557701,-1.93470128402487
-1.8491884912405199,-1.9901599397128302
-1.90534392040068,-2.02166522885899
-1.92548816216564,-1.9558210404227798
-1.9488209298468,-1.92909537100857
-1.9098226739299802,-1.90440046672148
-1.91399112725357,-2.00830008828872
-1.90132520155384,-1.9984838211516398
-1.90275253932127,-1.96704366345795
-1.90489606218584,-1.9239963062882701
-1.83646594798511,-1.97265867381203
-1.8477544972680802,-1.9257815212104898
-1.7719309670466,-1.99554181012526
-1.8493686072581101,-1.9086046591814398
-1.8201379197763101,-1.9485363736936203
-1.81394520758408,-1.9102851543551498
-1.8031481291468798,-1.89438958709838
-1.7841661550088799,-1.9475696129790199
-1.80928232766435,-1.8903566801755902
-1.82594269684782,-1.8886878380442198
-1.8768714660031798,-1.84776744930183
-1.9304610273269498,-1.8368578450107198
-1.9152845952567399,-1.79343298239022
-1.8928741063252699,-1.79234895634532
-1.89022389498874,-1.73658752386067
-1.8441105215947602,-1.75419656710623
-1.7416062873134,-1.7278321511937902
-1.7661578456162301,-1.7089035750815902
-1.88161628939827,-1.6667105862266698
-1.83132936317516,-1.69776271097451
-1.86678940130427,-1.68887813608112
-1.90118983212764,-1.7178863900377102
-1.8499112636428099,-1.6724544987510401
-1.8641499139953601,-1.70428881772479
-1.9251857996080903,-1.61767688290596
-1.9161206256206298,-1.578158302804
-1.9230651937425802,-1.5788437017466899
-1.9227769844475902,-1.5185338779864
-1.90351296439127,-1.52276342499331
-1.9220459659808897,-1.49460031091151
-1.88982713855495,-1.4681905909107598
-1.9008514666458898,-1.4470386692902402
-1.8842623684501,-1.4768768807757
-1.8294204177926299,-1.53941909465576
-1.8076613432509399,-1.6234991301444501
-1.8239579225275,-1.6463139480945101
-1.76651754160495,-1.6121742884843897
-1.7168423488068403,-1.62412616265953
-1.6894225008314399,-1.6842937093329298
-1.6774859140758702,-1.57646982923542
-1.70888121787784,-1.5413693580829901
-1.64084859545134,-1.44403845306971
-1.67086157480869,-1.3833866353836497
-1.5614949251578603,-1.41395559130187
-1.4848643938486001,-1.4345516514642098
-1.49664941180363,-1.5065857003777001
-1.5479704568189698,-1.46956202772221
-1.58349078500393,-1.38837906511085
-1.57064659954611,-1.43440330901448
-1.5829811934692202,-1.49451319135543
-1.60035832343911,-1.45037928793721
-1.6479392518023601,-1.5262032397172498
-1.65019063804281,-1.43012266182882
-1.68943586151566,-1.40151587293851
-1.7728329583450702,-1.48726062563044
-1.79184428435946,-1.4695146808438102
-1.7458944539064198,-1.4642555875532601
-1.77466180203684,-1.5876762642125
-1.7442635859255902,-1.5897691657286999
-1.82515772134004,-1.6191322041220502
-1.82793581961627,-1.6634970537599099
-1.8019654594191,-1.6515612127723798
-1.78690779131076,-1.60901669765769
-1.78162398160332,-1.5226662559969801
-1.8136592820185802,-1.65429163830175
-1.85614449932026,-1.6171110719112598
-1.90735093885051,-1.66472862747802
-1.9014686089955,-1.606912119209
-1.94884233970474,-1.5896190355011002
-1.9733702118897802,-1.5173711768980802
-1.9861748214996897,-1.59150924218591
-1.89398172123808,-1.56677767730447
-1.92657921632285,-1.55201971040274
-1.91480988770861,-1.49962659810677
-1.91091184523042,-1.51118502353852
-1.9590046769369298,-1.45398418124208
-1.96257008124311,-1.47623222501588
-1.89034253832194,-1.4976940952105302
-1.86776733566798,-1.49642513013774
-1.86570568956833,-1.5498877387568601
-1.88683053118532,-1.5727163207985702
-1.9894928922623403,-1.51721612937445
-1.93292603159163,-1.43462469415916
-2.00595803513787,-1.37891196017775
-1.9689606595940101,-1.40015521893718
-1.87350548113313,-1.3842312246602
-1.94570013918172,-1.37930674221296
-1.9106109224129901,-1.4422581158597498
-1.92372079688311,-1.42938770530271
-2.00232800484038,-1.4706023716863001
-2.0780613875294702,-1.5236335826336598
-2.1581381962082,-1.4873583095653602
-2.18468352231672,-1.52275490392068
-2.25777130156651,-1.5299573414461598
-2.22337546291772,-1.57864312029023
-2.11837001589144,-1.57584589899758
-2.1827215396932,-1.5512285713400502
-2.14333459731944,-1.52610130860671
-2.10488248526939,-1.5798642074681801
-2.0882723563218897,-1.51696209496685
-2.13869118673574,-1.44231350931463
-2.14466381706727,-1.4236679879940901
-2.15868358382578,-1.41579401059987
-2.13053410716476,-1.4119268654338202
-2.14915604496995,-1.39904956813683
-2.10030737563567,-1.3802283887006999
-2.11903641852402,-1.37338720775329
-2.06640084524505,-1.34069604920755
-2.11885969557835,-1.3574844763264298
-2.18186745781626,-1.30101722990132
-2.0198154610691397,-1.30290137048985
-2.04065834047716,-1.39068607131666
-2.02574696090013,-1.3956720897858301
-1.99391847719843,-1.37332106715314
-2.01810750848387,-1.31181948351145
-1.9922644062681898,-1.3088089618807
-1.97381617989894,-1.4058124219642498
-1.98458520528102,-1.4055708336679797
-1.9813205536047598,-1.46553142976635
-1.98302391629168,-1.51433671494884
-1.8766013213408703,-1.56561806751059
-1.91366812615451,-1.60557941373622
-1.9684679395082398,-1.54872295920838
-1.9665785195496899,-1.59029940418558
-1.95105448207753,-1.61225254288322
-1.9292283081320198,-1.6030438698132101
-1.9521465747675801,-1.55852488853425
-2.00531288146614,-1.591860139038
-1.94215362266166,-1.6331713322315002
-1.9596361420593402,-1.6591021183421901
-2.00291178519201,-1.71768805330386
-2.01472576363907,-1.67168638583037
-2.0245845583564903,-1.78078429253532
-1.96908854387081,-1.8071688964030599
-1.96485167926095,-1.87922589750776
-1.92714899000173,-1.97706513671725
-1.95211359086034,-1.97563222686328
-1.94139132538126,-1.89872044379714
-1.9576256209558,-1.8169884260571498
-1.95289644454712,-1.84512723647479
-1.997664612446,-1.8799750219007
-2.0632046891124,-1.9068863370742801
-1.963344019875,-1.87138082548509
-1.93330857869138,-1.9994656736340901
-1.99587214677263,-1.9870806499129798
-2.02643044260665,-2.00735766896335
-2.08570444683651,-2.04455459380591
-1.9757639293923301,-2.1448605953719198
-1.9101432805706497,-2.15515191626106
-1.92340053340547,-2.2376047548838596
-1.89624083044386,-2.23837014854347
-1.91695782783981,-2.28311523241914
-1.9407701725705901,-2.28079924620997
-1.9802003144631002,-2.2577490422407798
-2.0099311778360702,-2.28293598060067
-1.92738580446924,-2.3340559034114703
-1.93008721072351,-2.3646430148629904
-1.92412494890213,-2.3980126900237098
-1.9119405774221798,-2.47267648147649
-1.85031678349791,-2.5117073921718
-1.8761199750451498,-2.5213776489146604
-1.92574533256475,-2.53241931440462
-1.84196048594459,-2.51594222741026
-1.86401864678986,-2.45134844125408
-1.90017194528685,-2.4346648896708905
-1.96198560123101,-2.36087554093379
-2.0262213873469,-2.3932718391698
-2.0549200613118,-2.32573841866979
-2.02402077045348,-2.29606797327891
-1.9685283635069901,-2.35565341754061
-1.93314894581521,-2.3355448669163503
-1.95133181066997,-2.39742950894482
-1.94834431380074,-2.35006797516023
-1.98357413698475,-2.37705528241161
-2.01943504506345,-2.38886079176344
-1.9752025201146,-2.42283761621061
-2.02598214904478,-2.46544653082882
-1.92821745077016,-2.38033954536898
-1.9327334304684498,-2.3307493192238398
-1.92200648913699,-2.2969886653724703
-1.95893287437397,-2.29330766742227
-1.9876523088621298,-2.25649097669468
-2.05350311547739,-2.2234053378488903
-2.06264938489603,-2.14322930792982
-2.0417002646498,-2.1007273190192
-2.02548504744174,-2.11103676934208
-2.06456187179447,-2.12178141650507
-2.10399297033717,-2.14518504472188
-2.12910290625432,-2.16337197276267
-2.054299872762,-2.17520616973744
-2.11116505379529,-2.11406213225753
-2.1201176335143,-2.23048011389244
-2.02499954243035,-2.2655724053129505
-2.03004828669679,-2.27221644128129
-2.09804032188786,-2.3363793614689503
-2.13127879365156,-2.25542433096367
-2.1070057947063203,-2.2671217460142596
-2.1257859382898103,-2.32296765257494
-2.1538797564673002,-2.3675483419154797
-2.17107561817372,-2.3239285837897996
-2.16655078581676,-2.2304781167646
-2.08662534725947,-2.23669154195521
-2.09105360286641,-2.2313401015864
-2.03701362805884,-2.2787668545891497
-2.00547592227631,-2.21293461905269
-2.01115791705161,-2.1768017727353897
-2.08780301719614,-2.29326444587827
-2.11385888307377,-2.32552607316915
-2.13835240573069,-2.3372319478862202
-2.13599468409262,-2.39263998155525
-2.0709847502092797,-2.40630119033536
-1.9563308015177199,-2.46297324804857
-1.87895174856853,-2.4450078503620403
-1.88560929678498,-2.4282256121687795
-1.97343566656286,-2.38767639451181
-1.99287465976645,-2.3668535877151298
-1.9884142986127902,-2.28714788577244
-1.9461636484094098,-2.30645477963685
-1.8980372499851998,-2.4141199480086697
-1.8638217785143798,-2.41283698735467
-1.9335854960043501,-2.3803445451033998
-1.8911033437226799,-2.40040632507904
-1.91343120454404,-2.3303625011973903
-1.90469106953598,-2.27562406726309
-1.90096351067729,-2.24874940231703
-1.87955517242877,-2.2452606644282995
-1.8783214232874599,-2.27283569608799
-1.96169517816674,-2.28168286447708
-1.92487037992807,-2.2582239720935897
-1.90556905151059,-2.2098341326812
-1.9188516327745,-2.22463986552192
-1.91294440722217,-2.2610525284431002
-1.9062424749537399,-2.1372722353498
-1.89519150152569,-2.11134437683231
-1.81314919322682,-2.15652453709918
-1.82410171217349,-2.10997558428202
-1.8156984429792602,-2.1068912593871296
-1.7572792493258,-2.06555179696105
-1.70457019815696,-2.06296194933301
-1.6473070426379401,-2.06588340189527
-1.67618044269092,-2.06135282085965
-1.57605630617628,-2.04071378100703
-1.57272126262977,-2.07121806758422
-1.47937867039442,-2.1039862290978797
-1.54692380469596,-2.11322518940485
-1.5458746253782498,-2.10466011782299
-1.48337889682979,-2.12052894058646
-1.51914100619093,-2.10467971246357
-1.55677545460181,-2.15976648309367
-1.6037023897821598,-2.23131440573704
-1.6563280537490999,-2.13671387411163
-1.6781860304081202,-2.11682001845862
-1.6616270717601698,-2.13667142512835
-1.7623375966562,-2.15066931755286
-1.75173857498759,-2.11141339100069
-1.6899048226667601,-2.1219294317121498
-1.5880261217547398,-2.11232368351832
-1.5229673221447098,-2.12555996482324
-1.48512858395491,-2.15062951772008
-1.5714651039106298,-2.12052002704407
-1.60154043931097,-2.11344529912656
-1.6191427621401,-2.04835466577804
-1.58396656700225,-2.10462450866178
-1.58925013370244,-2.1113898789642502
-1.6521825651054498,-2.12183932640524
-1.56796077970074,-2.17558244310092
-1.5223912151109498,-2.12568950678801
-1.51051970148639,-2.13105949424172
-1.4496142709701,-2.20033739376329
-1.51655298533185,-2.229944425133
-1.48351197044236,-2.28521110316531
-1.50965758925803,-2.23325667753458
-1.4754703131654998,-2.1061114546914803
-1.4785114108985,-2.1397972456483
-1.4468633752469298,-2.14440874605339
-1.3800874944939598,-2.1304219943388603
-1.3797229899781103,-1.9949740233885198
-1.32884505813051,-2.1114241965723
-1.38826675988791,-2.1371219833571202
-1.4243469819097099,-2.19726172121851
-1.3483860963403,-2.2086429615303502
-1.3295166976891,-2.2224379224096498
-1.43212783871079,-2.2589283627109
-1.50032971131491,-2.16722057683472
-1.5103687620943702,-2.15436730998147
-1.46707979187764,-2.0346880412720703
-1.4721739546633998,-1.99350720996116
-1.4409645810623701,-2.05677281747396
-1.39301431217298,-2.09444737822737
-1.30946157072983,-2.08079545726922
-1.30666073406608,-2.10969040432347
-1.3092598293751299,-2.09197591986959
-1.39692169733224,-2.05534728777168
-1.39195531762785,-2.03429117393913
-1.4205478205226298,-2.04102181564767
-1.46924829966283,-2.0731987623408004
-1.47824361121521,-2.13766479679901
-1.42749645257803,-2.12062005186909
-1.5271338770124598,-2.0745032681644497
-1.54849784137273,-2.07848673865171
-1.54266597719359,-2.04080585601548
-1.5873263556963402,-1.92942937183928
-1.5706312085713798,-1.8327383077414
-1.5500597125405902,-1.8574835815802
-1.55171152050439,-1.83014798951045
-1.6750064301923897,-1.86525852139776
-1.54643352289906,-1.8307678502026798
-1.55669848577247,-1.83368600720651
-1.5241388216930902,-1.81980662830318
-1.51045049714126,-1.86275735902364
-1.4592168354003399,-1.80248846323201
-1.41833386308164,-1.8066974615558502
-1.4288235216430603,-1.8289934594536101
-1.4099151330326398,-1.83282452808436
-1.4571855745888302,-1.8290046090845702
-1.41433942404387,-1.7471614084998799
-1.43739134098809,-1.80269760791657
-1.3165526732986699,-1.67974804774202
-1.39910511808308,-1.7184136670651697
-1.4223044802313798,-1.70968149831716
-1.38103548709342,-1.8125885665546297
-1.3555288597494901,-1.8453115930711101
-1.38500291167524,-1.80872292486468
-1.43484194878562,-1.78346127193573
-1.42761816355008,-1.7629326608481002
-1.42833353420843,-1.7862709260247298
-1.5178475960716298,-1.8784495493276199
-1.51612004271494,-1.93209078068059
-1.5066085269303102,-1.9435822189468
-1.4978722070812198,-1.91250036019726
-1.5506230592113601,-1.87062808612778
-1.52681639529622,-1.88577248858547
-1.4578878884482602,-1.89335011530609
-1.43507606828927,-1.9014926914322798
-1.49185549180799,-1.89860041478449
-1.51363776529258,-1.8217431705051899
-1.4963325843149,-1.8580787969097001
-1.52868486588082,-1.86831693288732
-1.63656718263158,-1.8643806182651699
-1.5923546416301702,-1.93129391292443
-1.6338285222114,-1.9773453746845702
-1.66250653574981,-1.9673322772541202
-1.58731150529958,-1.94597882086716
-1.6260187517798501,-1.8889743103981498
-1.5837321747703899,-1.91225960822007
-1.64676631871133,-1.83956457715835
-1.66449343886503,-1.8827923880243302
-1.66817123982185,-1.9626065419994398
-1.72660381104307,-2.05990721427704
-1.7583412242885101,-2.00470470053002
-1.7597833019349298,-1.98946109496474
-1.72624850349823,-1.99598218946217
-1.80877583066949,-2.01066285881276
-1.8262635426300502,-1.9313500860424297
-1.7884432207027798,-1.87129281083946
-1.81538367870166,-1.9214797963994301
-1.80401908261801,-1.99103064554024
-1.77940765411479,-1.93676585149374
-1.76601590334821,-1.90873526119288
-1.73335301937464,-1.93428431044736
-1.73948845242351,-1.9144617121688101
-1.7601722781031102,-2.0156232673643797
-1.89232972570456,-2.04888034101105
-1.89697677662853,-2.02712998073474
-1.8754625418105302,-2.03077556268594
-1.84869259976713,-2.09486994489171
-1.8764565173327898,-2.04410663835786
-1.78748137184403,-1.98595367139776
-1.77316015086259,-2.0329556633206103
-1.7668443579396498,-2.0422289947767602
-1.70323101896622,-2.00569829780375
