-0.60843,0.00013000000000000002,-0.32522,-1.97872,0.15072,0.13797,0.0217,0.9215700000000001,-1.8136299999999999,-1.0257100000000001,-0.24719000000000002,0.40576,-0.17189000000000002,1.38449,0.57908,1.97744,1.61294,-2.23176,-0.82083,4.17058,-2.8344,-0.7179300000000001,1.44517,0.35477,2.11957,1.8905,-0.36214,-0.58086,-1.05921,-0.45048999999999995,-1.4369399999999999,1.50719,-1.8,-0.54574,1.38509,0.38709,-1.4981200000000001,-2.1614299999999997,-0.47772,-0.2355,1.55135,1.17254,-0.43904,4.13607,1.1964299999999999,1.85408,-1.3334700000000002,1.59752,-0.9625,-1.4036
1.03891,1.5304799999999998,-0.21049,0.22951999999999997,0.59864,-0.07296,1.1453799999999998,0.02316,-0.39778,0.11419000000000001,1.0320799999999999,-0.7315,-1.64576,1.21402,0.34092,1.48995,-0.21629,1.15298,-1.77072,0.7328399999999999,0.13004000000000002,2.0798400000000004,3.05419,-1.48222,1.54244,-0.20229,2.1935700000000002,1.31867,0.512,-1.04295,-0.9244,-0.66766,-1.52519,-1.14161,-0.24129,2.56193,-0.31781,1.9081099999999998,-1.0825,-2.95466,1.1642,-0.80173,0.18788,-1.34654,-1.3274299999999999,-1.67222,1.29934,1.8687900000000002,1.03651,1.72587
-0.48816000000000004,0.58804,-0.37022,0.12545,0.7359899999999999,1.07376,0.61337,-0.74387,-0.24819000000000002,-0.94068,1.4648700000000001,-0.40678000000000003,-1.0906,0.65641,-0.10069,0.44801,-0.0522,-0.18442999999999998,-0.08531,0.60252,0.6452399999999999,1.48461,1.12104,-0.56582,1.2899200000000002,-0.44852,0.19860999999999998,0.924,-0.8674700000000001,-1.4852100000000001,-0.38463,-0.81697,0.23289,-0.27759,0.62215,1.36076,0.7629199999999999,-0.2612,-0.07408,-0.48113,0.17174,-0.72636,0.61234,-1.5058200000000002,-1.07465,-0.39164,0.52654,0.72042,0.44193000000000005,0.84403
-0.6691199999999999,0.33889,-0.47871,-0.8584299999999999,0.49104,0.88081,0.70065,-0.26915,-1.03423,-1.2745600000000001,0.9018200000000001,0.28344,-0.63686,0.7693,0.03445,0.82489,0.84186,-1.34597,0.13532,1.8627200000000002,-0.5804600000000001,0.6513399999999999,1.03901,-0.04288,1.17985,0.5767899999999999,-0.54869,0.1152,-1.16848,-1.2459200000000001,-0.79302,0.1298,-0.09704,-0.1532,1.12186,0.53913,0.22508000000000003,-1.4780200000000001,-0.24261,0.35099,0.32311,-0.09375,0.43649,0.77075,-0.37656,0.7974600000000001,-0.48158999999999996,0.84596,-0.12158,-0.12255
-1.8727599999999998,-0.70933,-0.5460699999999999,-0.52366,0.455,1.52278,-0.2119,-1.00531,-0.43346,-1.39809,0.9703700000000001,-0.35425999999999996,-0.30212,0.51069,0.10092999999999999,0.50783,0.41395,-1.86617,0.8375,1.41666,-0.56114,-0.12965,-0.38683,0.37833,1.42028,0.05075,-1.57526,0.27905,-1.8263,-0.8352299999999999,-0.10665999999999999,-0.12397000000000001,0.22489,0.0832,1.58705,-0.38752,0.66443,-2.60216,0.48134,1.2264,-0.1321,-0.058179999999999996,0.66283,0.2969,-0.089,1.38625,-0.6635800000000001,-0.02735,-0.8627600000000001,-1.2263
-0.77303,-0.49949,-1.19032,0.62256,-0.24176,0.6594300000000001,1.58697,-2.52945,0.30163,0.34499,0.80181,-1.4063700000000001,-1.02195,0.28552,0.9985700000000001,1.54309,-0.5070899999999999,-0.21911,0.58791,-2.18242,-0.4213,0.53527,0.88107,-1.05324,-0.53823,-0.77355,-0.90174,1.34913,-0.0237,0.9918899999999999,0.53755,-0.94255,-1.76073,-0.8397100000000001,0.95737,-2.03067,1.27565,-0.5727300000000001,-1.20825,-0.30668,-1.25432,-1.88818,2.03056,-2.2429200000000002,-2.5602400000000003,-0.23594,0.37115,-0.42896999999999996,-0.69475,-1.5102
-1.16763,-0.25861,-1.07649,0.05901,0.1623,1.31829,1.5817,-2.15262,-0.24245999999999998,-0.9147200000000001,1.29883,-0.26784,-0.76185,0.07317,0.24172,0.54702,0.17390999999999998,-1.12015,1.44625,-1.1299,0.26247,0.8153100000000001,0.27758,-0.37024,-0.50035,-0.42828,-1.70488,0.6794899999999999,-1.0329,-0.40696,0.21752,-0.78685,0.15195999999999998,-0.05769,1.3352700000000002,-1.56125,1.7739900000000002,-1.6967700000000001,-0.55702,1.32532,-1.4371399999999999,-1.50226,1.8628200000000001,-1.6762299999999999,-2.12416,0.5241899999999999,-0.23121999999999998,-0.48985,-0.38174,-0.87346
-1.54725,0.00928,0.36225999999999997,-0.45268,1.25047,1.57192,-1.83125,0.62653,-0.33824,-1.7278900000000001,1.27955,-0.5473600000000001,-0.52855,1.13304,-0.4514,0.08694,0.11575999999999999,-1.07361,-0.7087600000000001,3.7448599999999996,0.01481,0.44495,0.029930000000000002,0.44046,3.84735,-0.07432000000000001,0.31244,0.50231,-2.07156,-2.32187,-0.69519,-0.19226,0.795,0.04046,0.9359799999999999,3.09605,-0.40955,-1.44246,1.50937,-0.43866000000000005,1.7540200000000001,1.06535,-0.9134,0.5382100000000001,1.50281,0.62212,0.09361,1.19536,-0.05316,0.64376
-0.60818,-0.3643,-0.51307,0.68361,0.10618,0.37114,-0.03387,-1.27494,0.52169,0.64544,0.54672,-2.12672,-1.10598,0.95699,1.0423799999999999,1.8630400000000003,-0.9035200000000001,0.40981999999999996,-1.05092,-0.3098,-0.8512799999999999,0.32909,1.24445,-1.0874,1.61227,-0.77742,0.70216,1.6456400000000002,0.08578999999999999,0.72185,0.19534,-0.74905,-2.48543,-1.2445899999999999,0.47398999999999997,0.21122,-0.1138,0.35126999999999997,-0.58901,-2.21723,0.4955,-0.8395100000000001,0.7056100000000001,-1.50085,-1.03608,-0.72522,0.93361,0.54385,-0.58521,-0.914
-1.5285799999999998,-0.64866,-1.0643200000000002,-0.35281999999999997,0.05147,1.30841,1.17782,-1.92809,-0.46006,-1.02973,0.95705,-0.20508,-0.45632,0.16951,0.36991,0.75658,0.46313999999999994,-1.75079,1.48099,-0.35498,-0.4799,0.1303,-0.05003,-0.01725,-0.20722,-0.02511,-2.11164,0.35544000000000003,-1.30177,-0.15103,0.13809000000000002,-0.32216999999999996,-0.12609,-0.020390000000000002,1.6387900000000002,-1.9509400000000001,1.38438,-2.45938,-0.40898,1.66183,-1.2238200000000001,-1.02688,1.65183,-0.49508,-1.4874,1.21209,-0.71619,-0.5070399999999999,-0.87005,-1.6174600000000001
