-0.62624,0.19851,-0.31788,-0.44258000000000003,0.32829
-1.10586,-0.33953,-0.36930999999999997,-0.66318,0.72829
-0.63226,0.08764,-0.09926,-0.31258,0.37201999999999996
-0.8756799999999999,0.3843,-0.34617,-0.46229,0.24383000000000002
-1.10911,0.77173,-0.49391,-0.5641,0.18797
-0.63478,-0.37788,-0.14462,-0.54667,1.02831
-1.30492,-0.10884,-0.24547,-0.5592600000000001,0.59249
-0.65887,0.70209,-0.33619,-0.30906,-0.14287
-1.3651,-0.12395,-0.36915,-0.64115,0.56495
-0.12924000000000002,0.63244,-0.55192,-0.46384,0.10166
-1.74299,0.09204,-1.22349,-1.358,0.9243399999999999
-1.88504,-0.40959,-0.12874000000000002,-0.55283,0.58016
-0.64674,0.02336,-0.39469,-0.4885,0.28965
-1.34349,-0.25453000000000003,-0.58435,-0.7916,0.58753
-0.67498,0.47913999999999995,-0.9501,-0.77444,0.02315
-1.06608,-0.15163,0.4456,-0.014209999999999999,0.40199
-0.66608,0.6166699999999999,-0.21629,-0.285,0.03771
-0.53972,0.35546,0.04975,-0.14134000000000002,0.18505
-0.56311,-0.15349000000000002,0.60407,0.27836,-0.02825
-0.62541,0.60459,-0.16559000000000001,-0.26134,0.0877
-1.60188,0.07072,-0.53389,-0.73037,0.41318999999999995
-1.01732,0.10497000000000001,0.20809,-0.0125,-0.10289000000000001
-1.34077,-0.44843,-0.060070000000000005,-0.49061000000000005,0.7408
-1.0905,-0.09874,-0.62967,-0.88136,0.90161
-1.38005,0.30895,-0.030310000000000004,-0.2658,0.08436
-1.91325,-0.10368,-0.08713,-0.38458000000000003,0.11473
-1.8061200000000002,0.22838000000000003,-1.30569,-1.3141200000000002,0.57424
-0.5043300000000001,0.33564,-0.6855100000000001,-0.67211,0.33321
-0.89335,0.68897,-0.93311,-0.92237,0.48928
-1.12415,-0.11382,-1.0495700000000001,-1.2278,1.11095
-2.12608,-0.19931,-0.31064,-0.6711,0.48731
0.02291,0.99346,-0.9187200000000001,-0.603,-0.16964
-0.50715,0.72207,-1.27556,-1.10859,0.50343
-0.40145,0.30868,-0.6191300000000001,-0.609,0.30903
-0.9059299999999999,0.060779999999999994,-1.1456600000000001,-1.21074,0.9360299999999999
-0.59635,0.38013,-1.1088799999999999,-1.10448,0.80629
-0.09067,0.21741,-0.34412,-0.48936,0.6440100000000001
-1.56019,-0.49693000000000004,-0.039389999999999994,-0.65188,1.24185
-0.8478399999999999,0.50052,-0.38968,-0.41263,-0.00324
-1.08228,0.08982000000000001,-0.74764,-0.89008,0.68107
-0.7482,0.42948000000000003,-1.7189299999999998,-1.4793100000000001,0.63907
-0.4245,0.8523200000000001,-0.36819,-0.30756,-0.11549000000000001
-0.5070899999999999,0.6914399999999999,-0.57514,-0.5174,0.08272
-0.8276399999999999,0.37477,-0.8456100000000001,-0.81212,0.31815
-0.68992,0.67916,-0.5673,-0.43601999999999996,-0.24943
-0.21438000000000001,0.8103199999999999,-0.31316,-0.36830999999999997,0.29603
-0.87655,-0.28431999999999996,0.20313,-0.1634,0.42601999999999995
-1.60372,0.13577,-0.31234,-0.60945,0.50831
-0.53538,0.53964,-0.92443,-0.86226,0.43885
-0.90079,0.5241899999999999,-0.33704,-0.41608,0.10774
-0.20019,0.8243,-0.57202,-0.52174,0.23715999999999998
-0.77523,0.38087,-0.57372,-0.5706399999999999,0.13657
-1.62982,-0.30215,-0.35733000000000004,-0.73121,0.77762
-0.39368000000000003,0.04717,0.07728,-0.10002,0.14448
-0.67499,-0.057339999999999995,-0.6219600000000001,-0.79528,0.7975800000000001
-0.11935,0.85467,-1.24339,-0.9719,0.27859
-0.9947600000000001,0.55211,-1.22848,-1.26108,0.91806
-1.43313,-0.50074,-0.59499,-1.07018,1.45323
-1.6424599999999998,0.1695,-0.61128,-0.79994,0.46445
-0.52996,0.17920999999999998,-0.19868,-0.35836999999999997,0.34991
-1.0846,0.46615,-0.34983000000000003,-0.35251,-0.21431999999999998
0.18721,0.78128,-0.83726,-0.72106,0.46529
-0.92766,-0.02484,0.13524,-0.19727,0.3849
-0.7270300000000001,-0.12434,-0.45508999999999994,-0.57452,0.40169
-0.80635,0.18978,-0.20465999999999998,-0.32573,0.11553
-0.89943,0.53575,-0.6474300000000001,-0.61087,0.06712
-1.1457700000000002,0.6682600000000001,-0.08298,-0.16254000000000002,-0.26483
-0.2783,0.21436,0.03241,-0.11281,0.14449
-1.29451,-0.11437,-0.21255,-0.50239,0.47813999999999995
0.17251,0.9151600000000001,-1.09122,-0.8211,0.23355
-0.00603,0.30956,-0.44265,-0.5391100000000001,0.6302800000000001
0.42578999999999995,0.26776,0.18964,0.10117999999999999,0.0622
-0.83236,-0.11334000000000001,-0.07347999999999999,-0.37243000000000004,0.53832
-0.96288,0.05683,-0.44983,-0.60138,0.42241999999999996
-0.54189,0.14735,-0.12597,-0.21105,0.008490000000000001
0.02062,0.51683,-0.53525,-0.48049,0.24781999999999998
