-1.43779,0.19755,-1.00461,1.0538299999999998,-1.54961
-0.90909,-0.01545,-1.04918,1.0309700000000002,-1.3229799999999998
-0.68708,-0.36809000000000003,-0.8614,1.2509,-0.66281
-0.40503,-0.72707,-0.93625,1.02328,-0.45492
0.28179,-0.15727,-0.98964,1.4337799999999998,-0.77017
-0.21869,-0.49178,-0.87446,1.53203,-0.73512
-0.53074,-0.28768,-1.2496,-0.0009699999999999999,-0.56679
-0.52093,0.35741,-0.7962899999999999,1.7069299999999998,-0.92732
-1.0055399999999999,-0.51371,-1.12141,-0.0067599999999999995,-0.34531999999999996
-0.65632,-0.7164,-0.95681,1.54295,-1.34731
-1.44183,-0.27244,-1.01337,0.65042,-1.04263
-0.39414,-0.8973200000000001,-0.8315899999999999,1.0942,-0.10157999999999999
0.32586,-0.60295,-1.03437,1.5127,-0.9714
-1.22332,-0.09812,-0.9685,0.15552,-0.12451
-0.8327,0.18834,-1.06675,0.64562,-0.8867299999999999
0.31509000000000004,-1.17164,-1.08176,1.18567,-0.70699
-1.12596,0.23589000000000002,-0.84325,1.25989,-0.95634
-0.17414000000000002,-0.69777,-0.95919,1.7055900000000002,-1.2359200000000001
-1.5805,0.6672399999999999,-0.9563200000000001,0.65608,-1.00946
-2.00568,0.05492999999999999,-1.10058,0.23165999999999998,-1.28397
-0.97462,-0.9766600000000001,-1.1687,0.4091,-0.97946
-1.26115,-0.51766,-1.1423299999999998,0.50331,-1.22871
-0.20277,-0.74987,-0.89805,1.5932,-0.86798
-0.41108999999999996,-0.34662,-1.24476,0.27708,-0.8043899999999999
-0.50674,0.07661,-0.7752,1.7637,-0.8758100000000001
-0.63013,-0.27398,-1.20426,0.6209899999999999,-1.22155
-0.94375,-0.37372,-0.69825,1.85275,-0.92743
-0.20265999999999998,0.32907,-1.05856,0.88133,-0.73644
-0.98215,-0.8436299999999999,-0.99845,0.9078799999999999,-0.93547
-0.94637,0.59113,-0.7762,1.3191700000000002,-0.67773
-0.25968,-0.9247200000000001,-0.91141,1.40772,-0.71305
-0.9832299999999999,-1.2757399999999999,-1.2631299999999999,-0.19149000000000002,-0.59033
-0.82562,0.15813,-0.9474100000000001,1.17398,-1.05576
-0.60893,-1.10574,-0.84405,0.94052,-0.08482
-0.46889,-0.7431800000000001,-0.98672,1.52562,-1.31661
-0.35675,-0.68323,-0.89335,1.3008600000000001,-0.5986
-2.22617,0.35668,-0.90928,0.71187,-1.2929899999999999
-1.67078,-0.39797,-0.9627100000000001,0.062029999999999995,-0.25621
-1.29043,0.14144,-1.0490700000000002,0.09229,-0.43611000000000005
-1.93337,0.0314,-0.91748,1.07202,-1.54101
-0.6084,-0.21226,-0.8665700000000001,1.5084600000000001,-0.9639
-0.6560699999999999,-0.37142,-0.96055,1.20221,-0.9762200000000001
-0.1562,-0.25788,-1.18902,1.32281,-1.71038
0.451,-1.5227700000000002,-1.09493,0.52554,0.18105
-0.06738999999999999,-0.8489899999999999,-1.19272,0.54945,-0.65254
-1.10277,-0.5604899999999999,-1.12101,0.53472,-1.07213
-1.00451,-0.30714,-0.95791,1.10509,-1.08598
-1.79378,-0.9284600000000001,-0.9898,0.41745,-0.8319
-1.4406,-0.053829999999999996,-1.01641,0.57824,-0.9867
-0.71202,0.19660999999999998,-0.8970600000000001,1.27757,-0.9108200000000001
-0.66586,-0.5990800000000001,-1.17492,0.65188,-1.1343299999999998
-1.09364,-0.044719999999999996,-1.19087,0.9690799999999999,-1.93135
0.06552000000000001,-0.42293000000000003,-1.05931,1.04837,-0.6905
-1.35371,0.02576,-0.9785799999999999,0.6301899999999999,-0.8499200000000001
-1.46364,0.39812,-0.88287,0.87375,-0.8804
-1.0682399999999999,-0.02544,-0.8886,0.91014,-0.64061
-1.63933,-0.0053100000000000005,-0.71948,0.87813,-0.31305
-0.8779600000000001,0.21825999999999998,-0.8710600000000001,1.22699,-0.8583700000000001
-0.04621,-0.15115,-0.9999899999999999,1.64821,-1.29637
-1.26203,0.1409,-0.78719,0.7599100000000001,-0.1983
-1.26563,1.4625700000000001,-0.61095,1.5609600000000001,-0.61948
0.01745,-1.10978,-1.20049,1.0678,-1.2398799999999999
-1.1212799999999998,0.33243,-0.93273,0.81676,-0.77237
-0.7578600000000001,-0.11882999999999999,-0.84767,1.29725,-0.73774
-1.03969,-0.7791399999999999,-1.01441,0.26885,-0.25581
-1.20022,0.53345,-0.72825,1.41072,-0.76427
-1.50462,-0.29241999999999996,-0.90496,0.51422,-0.48328999999999994
-0.70744,-0.7411300000000001,-0.9587700000000001,0.8642799999999999,-0.54984
-0.68692,-0.20664000000000002,-1.0132700000000001,0.25469,-0.054479999999999994
-0.77671,-0.13221,-0.8656299999999999,1.27494,-0.79299
-0.49751999999999996,-0.5484600000000001,-0.79489,1.38778,-0.42183000000000004
-0.56103,-0.4457,-0.73858,1.30796,-0.15216
-0.62761,-0.19668,-1.12516,1.19308,-1.61846
-0.29204,-0.98721,-1.00065,0.71909,-0.23424
-1.33501,-0.6108,-0.92386,0.6754899999999999,-0.6118600000000001
-2.21729,-0.15403,-0.8732700000000001,0.8234799999999999,-1.2303600000000001
-1.84283,0.27626,-0.7348600000000001,1.16327,-0.89055
-0.9056200000000001,-0.29595,-1.0523799999999999,0.5047699999999999,-0.65632
-1.2500799999999999,0.12954000000000002,-0.8416100000000001,0.74284,-0.38466999999999996
-0.6824,-0.79008,-0.91514,0.9079299999999999,-0.40833
-1.76463,0.61226,-0.7409100000000001,1.3360299999999998,-1.10889
-0.3483,-0.95415,-1.3622100000000001,-0.12615,-0.67161
-0.66045,-0.5897399999999999,-0.96621,1.0575,-0.80137
-1.36006,-0.30093000000000003,-1.02976,0.6068899999999999,-0.9964799999999999
-0.96562,-1.21889,-1.23058,0.00993,-0.7031
-1.7640099999999999,-0.18577,-0.8825299999999999,0.02477,0.02508
-0.59029,0.33596,-0.89595,1.32629,-0.8988
-1.50607,-0.47581999999999997,-1.1123,0.38235,-1.1284299999999998
-1.06369,-0.24925,-1.12992,0.96335,-1.6412099999999998
-2.09985,-0.05867000000000001,-0.94145,0.65225,-1.22126
-0.57933,-0.44072,-0.9734,0.95105,-0.6591899999999999
-1.0068700000000002,-0.8593799999999999,-1.06398,0.6057899999999999,-0.8386399999999999
-0.68613,-0.71138,-1.14842,0.78391,-1.19412
-0.6157699999999999,-0.36416,-1.11036,0.6942,-0.9195
-1.00414,-0.49738999999999994,-0.9693700000000001,0.64195,-0.5410699999999999
-1.0946,0.43971000000000005,-0.86651,1.42515,-1.2520799999999999
-0.6272300000000001,-0.37589,-0.8707600000000001,0.84214,-0.15497
-1.35614,-0.32454,-0.90801,0.94709,-0.9265700000000001
-1.6898400000000002,-0.64431,-1.23085,0.3627,-1.6823700000000001
