-1.12426,-0.83449,-1.00221,0.39563000000000004,0.10084
-0.51145,-1.12253,-0.9546899999999999,-0.2734,-0.05022
-0.6907300000000001,-0.4433,-1.01845,0.44393999999999995,0.09606
-0.49561000000000005,-1.29702,-0.75053,-0.15007,0.09855
-0.1,0.55693,-1.45215,0.60445,-0.07194
-0.4611,-1.40382,-0.9635799999999999,0.01316,0.14605
-0.73165,-1.19155,-1.29214,-0.16919,-0.10524000000000001
-0.46547,-0.53194,-1.30129,0.03412,-0.11642999999999999
-1.68327,-1.11104,-1.46345,-0.36624,-0.38866999999999996
-0.4947,-0.5331,-1.29463,0.12462000000000001,-0.07674
0.00707,-1.59765,-0.70919,-0.43675,0.10977999999999999
-0.7532,-1.00981,-0.9699,0.09958,0.0608
-0.327,-0.7940699999999999,-0.98655,0.07152,0.056720000000000007
-0.6210100000000001,-1.20001,-1.42636,-0.45088999999999996,-0.2529
-0.50663,-1.6581299999999999,-0.56352,-0.19247999999999998,0.20213
-0.48858,-0.27044,-1.23353,0.23683,-0.06379
0.41621,-0.45166000000000006,-1.48199,-0.49611000000000005,-0.30324
-0.74112,-1.9691599999999998,-0.7377100000000001,-0.30892,0.1367
-0.4288,-0.79962,-0.90636,0.20784,0.12750999999999998
-0.26755999999999996,-1.37968,-0.8128,-0.13283,0.13929
-0.71607,-0.047830000000000004,-1.09402,0.67267,0.09501
-0.75947,-0.7041,-0.9091899999999999,0.18287,0.04949
-1.02627,-1.0522799999999999,-0.90674,0.12307,0.0593
-0.80105,-0.79128,-1.33225,-0.26547,-0.25415
0.06284,-1.15388,-0.98114,-0.26844,0.031010000000000003
-0.0728,-0.9719399999999999,-0.8896200000000001,-0.25179,0.00524
0.015519999999999999,-1.73868,-0.36138000000000003,-0.3107,0.28888
-0.35762,-1.41635,-1.0715299999999999,-0.52182,-0.1118
0.11207,-0.82875,-0.6454300000000001,-0.0775,0.14409
-0.2745,-0.97588,-0.6106699999999999,-0.06708,0.13568
-0.11675,0.00715,-0.83168,0.31993,0.07115
-0.08108,-0.8606299999999999,-0.85672,-0.02781,0.09245
0.7381,-0.6852,-0.94815,-0.33055,0.00498
-0.6451399999999999,-0.44406,-1.64041,0.10889000000000001,-0.21300999999999998
-0.6362399999999999,-0.49413999999999997,-1.09608,0.016880000000000003,-0.10280999999999998
0.009940000000000001,0.36246,-1.35523,0.42367,-0.07404
-0.43056000000000005,-0.6582100000000001,-0.66284,0.36213,0.23159000000000002
-0.29162,-0.41317,-1.01896,0.20127,0.032619999999999996
-0.7820199999999999,-1.7651700000000001,-1.05971,-0.39855,-0.0367
-0.20486999999999997,0.19685,-1.31477,0.28167,-0.12372000000000001
-0.28917,-0.74102,-0.57597,0.13564,0.18655
